match_id,player_id,kills,deaths,assists,cs_per_min,gold_per_min,vision_score,xp_per_min,rank
M04727,P7199,0,2,3,8.47,357,20,240,Diamond
M04727,P2454,2,0,1,4.18,268,31,266,Gold
M04727,P7110,0,1,3,5.72,352,14,344,Platinum
M04727,P8666,0,2,1,7.95,372,29,276,Diamond
M04727,P9505,3,1,1,6.14,409,8,270,Gold
M04727,P3745,4,0,4,6.94,395,13,285,Gold
M04727,P3514,2,0,2,4.47,334,21,258,Diamond
M04727,P2204,0,4,2,6.92,318,24,273,Gold
M04727,P1859,3,0,3,5.84,374,32,283,Silver
M04727,P1232,0,1,0,7.71,372,24,246,Bronze
M04728,P6191,0,0,0,5.93,331,15,262,Gold
M04728,P5941,2,2,0,2.89,368,36,315,Silver
M04728,P1367,1,1,2,5.06,349,22,352,Gold
M04728,P2729,0,1,1,5.3,299,21,317,Silver
M04728,P1827,1,1,1,5.14,347,23,289,Platinum
M04728,P5526,1,0,1,5.99,407,20,299,Gold
M04728,P7569,2,0,0,5.21,286,23,287,Iron
M04728,P2670,1,0,2,6.52,350,30,333,Silver
M04728,P9247,0,2,2,9.08,367,18,291,Master
M04728,P5719,1,3,1,4.14,324,16,386,Platinum
M04729,P8868,2,0,1,5.61,383,25,292,Bronze
M04729,P6795,0,1,1,2.24,311,19,262,Gold
M04729,P7133,1,0,1,8.16,289,37,272,Diamond
M04729,P3458,1,0,4,8.62,312,27,362,Gold
M04729,P8786,4,0,0,5.58,359,29,298,Diamond
M04729,P3162,1,0,2,9.27,321,35,298,Gold
M04729,P1390,2,2,4,4.74,299,18,350,Diamond
M04729,P7782,2,1,2,0.98,280,7,306,Silver
M04729,P4337,2,0,4,7.94,339,40,239,Bronze
M04729,P1599,0,1,3,1.73,435,27,292,Master
M04730,P5930,0,1,2,6.77,358,24,286,Gold
M04730,P4980,0,4,2,10.18,391,24,350,Silver
M04730,P7276,2,0,1,4.34,342,32,297,Grandmaster
M04730,P3356,2,2,2,5.42,344,25,272,Diamond
M04730,P5740,2,2,0,8.29,467,30,278,Diamond
M04730,P6061,1,0,0,5.49,403,9,317,Gold
M04730,P5049,0,2,5,7.92,360,13,347,Gold
M04730,P2354,0,2,1,10.4,385,0,281,Silver
M04730,P5358,0,0,2,2.88,331,33,307,Master
M04730,P9363,3,1,0,7.99,319,20,361,Bronze
M04731,P1148,0,1,1,5.77,379,28,331,Gold
M04731,P4152,1,0,3,6.77,319,14,348,Iron
M04731,P4411,3,1,5,1.3,283,29,275,Gold
M04731,P4942,2,0,3,4.84,302,23,356,Gold
M04731,P8150,2,1,0,4.56,311,15,303,Diamond
M04731,P5910,3,1,3,7.15,200,21,289,Platinum
M04731,P3347,3,1,1,7.07,355,27,341,Bronze
M04731,P6541,0,3,2,5.71,329,23,243,Master
M04731,P9631,1,0,3,6.13,391,25,259,Gold
M04731,P3723,1,2,1,6.26,390,17,357,Diamond
M04732,P1719,3,1,0,2.92,351,11,259,Gold
M04732,P6393,1,0,2,7.96,331,20,259,Iron
M04732,P4323,0,0,1,5.88,371,24,269,Master
M04732,P7617,1,1,2,8.14,306,25,302,Gold
M04732,P7084,3,0,3,4.38,403,19,299,Gold
M04732,P3112,3,0,0,6.52,385,15,299,Platinum
M04732,P1675,0,2,0,3.21,423,25,370,Diamond
M04732,P2195,1,0,3,5.94,270,14,277,Platinum
M04732,P6875,0,0,3,7.68,355,11,268,Platinum
M04732,P8240,1,3,0,4.95,282,27,251,Gold
M04733,P8026,1,0,1,3.12,384,28,239,Silver
M04733,P8827,2,1,1,5.45,352,17,284,Gold
M04733,P3775,0,0,6,5.45,298,11,282,Gold
M04733,P8259,1,4,1,6.11,299,18,261,Iron
M04733,P7204,2,0,2,6.96,327,8,295,Gold
M04733,P4418,1,0,1,6.05,285,25,308,Gold
M04733,P8760,0,2,3,5.72,295,31,291,Diamond
M04733,P8398,0,0,1,3.76,384,32,316,Gold
M04733,P9950,3,1,1,5.27,382,19,321,Silver
M04733,P8495,0,1,2,7.39,430,37,325,Gold
M04734,P1882,1,0,1,6.38,311,21,302,Silver
M04734,P5927,1,0,1,5.55,425,27,312,Bronze
M04734,P3037,1,1,3,6.15,252,21,242,Master
M04734,P5399,0,1,0,6.48,350,12,335,Silver
M04734,P8130,0,1,2,5.53,330,23,307,Platinum
M04734,P7744,1,1,3,7.12,380,4,299,Challenger
M04734,P9192,1,3,3,7.14,358,22,292,Grandmaster
M04734,P9639,0,0,2,3.46,282,23,367,Iron
M04734,P5650,1,2,1,6.57,301,19,239,Gold
M04734,P5870,1,2,2,5.51,347,33,301,Bronze
M04735,P5489,0,1,0,6.61,370,17,319,Gold
M04735,P2782,0,1,3,6.33,333,12,338,Platinum
M04735,P2258,3,0,2,5.41,356,20,349,Silver
M04735,P7592,0,3,2,8.0,304,27,324,Silver
M04735,P9857,0,1,4,2.28,370,0,331,Gold
M04735,P8384,1,1,1,5.99,414,43,348,Gold
M04735,P4095,0,1,3,7.6,268,16,342,Bronze
M04735,P6671,0,3,0,3.27,308,6,241,Silver
M04735,P3311,1,4,2,8.52,348,28,269,Gold
M04735,P8800,0,0,2,4.15,392,18,318,Gold
M04736,P3705,2,0,1,6.01,382,21,200,Silver
M04736,P3790,2,2,5,3.03,415,21,276,Gold
M04736,P6740,0,1,1,5.49,440,45,364,Platinum
M04736,P7382,2,2,2,7.39,376,15,312,Gold
M04736,P3679,3,0,1,3.67,347,10,317,Diamond
M04736,P1512,1,1,2,3.51,351,6,253,Gold
M04736,P2174,2,1,1,7.97,350,14,314,Iron
M04736,P9986,3,0,1,5.25,377,14,243,Gold
M04736,P9412,1,2,3,6.36,302,14,274,Bronze
M04736,P4149,1,2,3,8.76,452,30,321,Gold
M04737,P5273,1,1,5,2.76,426,38,318,Gold
M04737,P9816,4,2,2,6.84,360,35,257,Platinum
M04737,P6339,2,0,0,4.54,395,11,267,Silver
M04737,P1135,0,1,3,8.55,354,0,360,Master
M04737,P3124,1,0,1,5.51,309,12,311,Silver
M04737,P1504,0,2,3,6.28,437,15,335,Gold
M04737,P3687,4,0,1,7.9,348,28,342,Gold
M04737,P9596,1,0,1,1.12,333,20,255,Diamond
M04737,P3010,0,0,4,7.8,294,11,247,Master
M04737,P1115,2,0,2,4.65,358,24,300,Gold
M04738,P4490,1,1,3,8.07,384,18,333,Iron
M04738,P8398,1,0,5,6.77,312,12,246,Silver
M04738,P3077,1,3,1,5.14,410,22,200,Gold
M04738,P2187,3,0,0,5.71,373,37,240,Platinum
M04738,P4733,2,1,1,3.48,469,29,218,Platinum
M04738,P9147,1,0,2,3.52,294,16,358,Gold
M04738,P4354,2,0,2,4.37,330,21,273,Platinum
M04738,P7033,0,0,6,6.75,284,7,340,Platinum
M04738,P2858,1,1,3,7.86,294,17,361,Gold
M04738,P6593,1,2,4,3.34,259,3,297,Gold
M04739,P2005,1,0,0,5.79,356,19,287,Platinum
M04739,P5696,2,0,0,7.0,479,16,305,Gold
M04739,P8646,1,2,1,7.3,362,5,302,Silver
M04739,P3426,1,2,2,3.9,400,18,327,Silver
M04739,P4164,1,1,4,6.07,400,30,298,Master
M04739,P2795,3,1,2,5.35,388,10,288,Platinum
M04739,P8754,1,0,0,8.21,388,12,250,Grandmaster
M04739,P2911,1,0,1,6.89,258,27,371,Challenger
M04739,P9311,1,1,2,2.41,353,32,327,Bronze
M04739,P8521,0,2,2,8.72,353,10,313,Gold
M04740,P8606,0,0,3,5.25,377,33,249,Gold
M04740,P8316,1,2,1,5.54,333,21,321,Gold
M04740,P9501,3,0,0,4.81,417,15,325,Gold
M04740,P8665,1,3,1,4.46,315,18,235,Gold
M04740,P1688,1,2,1,4.26,384,10,249,Silver
M04740,P5276,2,3,1,5.29,291,19,330,Challenger
M04740,P2675,3,1,2,5.64,376,30,263,Master
M04740,P7967,2,1,1,2.24,384,12,260,Platinum
M04740,P2495,3,0,3,4.4,317,32,285,Diamond
M04740,P2513,2,2,1,6.87,364,20,282,Gold
M04741,P4199,2,1,3,10.59,384,20,333,Gold
M04741,P9265,2,0,1,3.89,290,16,312,Iron
M04741,P7846,0,2,2,6.21,383,13,262,Gold
M04741,P6522,1,1,3,3.92,282,13,342,Gold
M04741,P7931,0,0,2,5.9,287,26,291,Diamond
M04741,P6082,1,2,1,9.2,286,34,223,Silver
M04741,P9396,1,1,0,6.83,409,15,275,Platinum
M04741,P6774,1,1,2,2.3,409,19,344,Silver
M04741,P9313,2,3,2,8.14,323,21,340,Bronze
M04741,P5332,1,1,2,8.44,398,40,317,Silver
M04742,P6009,1,1,1,3.96,373,18,321,Bronze
M04742,P5570,1,0,0,9.56,341,24,304,Silver
M04742,P4943,1,1,6,6.65,320,31,299,Silver
M04742,P3343,0,1,3,6.72,333,21,278,Gold
M04742,P4385,2,0,4,6.93,379,43,299,Gold
M04742,P3335,0,2,1,3.72,372,15,238,Iron
M04742,P9785,1,0,0,4.92,361,13,237,Silver
M04742,P4412,1,0,2,8.26,325,21,305,Gold
M04742,P1057,1,1,1,5.31,350,29,356,Gold
M04742,P7781,2,0,1,7.19,472,9,312,Gold
M04743,P1120,1,0,3,4.69,333,22,268,Silver
M04743,P5254,1,0,1,5.32,321,16,285,Platinum
M04743,P7061,0,1,0,4.94,323,24,271,Master
M04743,P7775,1,3,2,5.72,395,20,258,Gold
M04743,P4107,3,0,2,5.96,347,18,319,Iron
M04743,P9807,1,1,2,9.43,416,11,357,Iron
M04743,P9674,2,0,1,7.71,382,8,315,Master
M04743,P3375,0,3,1,7.55,332,20,322,Diamond
M04743,P4886,2,0,5,8.27,294,21,264,Bronze
M04743,P5365,5,2,1,7.63,314,9,270,Diamond
M04744,P6175,2,0,4,3.94,356,22,270,Gold
M04744,P8920,0,0,2,5.38,315,27,357,Gold
M04744,P8225,1,0,1,7.42,308,26,239,Gold
M04744,P1277,2,0,1,6.96,302,5,298,Platinum
M04744,P8090,0,0,2,7.71,322,21,276,Gold
M04744,P4135,2,1,0,6.39,432,17,238,Bronze
M04744,P1324,0,0,4,4.48,287,8,277,Gold
M04744,P5006,1,0,2,7.25,341,21,343,Platinum
M04744,P7966,5,1,3,7.08,333,9,277,Gold
M04744,P2010,1,0,2,6.11,298,21,292,Silver
M04745,P9725,0,2,3,6.52,284,15,307,Gold
M04745,P8555,4,1,2,4.51,458,35,200,Platinum
M04745,P7315,2,2,1,6.41,435,35,200,Platinum
M04745,P6980,0,0,3,4.87,373,35,309,Silver
M04745,P8101,0,1,2,5.57,322,8,351,Diamond
M04745,P7215,0,0,0,6.58,387,27,292,Silver
M04745,P9781,3,2,1,5.07,332,26,341,Platinum
M04745,P7910,0,1,0,9.6,390,12,303,Platinum
M04745,P4768,1,1,2,6.42,371,10,321,Platinum
M04745,P2345,3,2,2,4.92,273,29,265,Silver
M04746,P3158,0,0,2,6.56,465,25,302,Bronze
M04746,P5556,0,3,0,9.48,408,9,221,Gold
M04746,P4286,0,1,2,8.33,380,16,280,Platinum
M04746,P9991,1,3,0,4.48,346,29,320,Gold
M04746,P6176,0,2,3,3.69,419,9,317,Platinum
M04746,P5530,2,0,2,5.94,412,30,275,Silver
M04746,P9332,2,0,1,6.67,324,12,348,Bronze
M04746,P8793,0,1,3,4.6,351,26,294,Silver
M04746,P8858,1,1,3,1.56,395,15,237,Grandmaster
M04746,P7943,0,0,3,5.36,272,2,338,Challenger
M04747,P3174,2,3,1,5.47,284,2,272,Diamond
M04747,P7038,3,0,1,7.1,361,15,371,Platinum
M04747,P4625,1,1,2,8.2,313,23,209,Gold
M04747,P6031,3,1,3,7.03,336,15,323,Bronze
M04747,P5960,2,1,3,3.88,342,6,329,Master
M04747,P1788,1,4,1,4.37,356,13,313,Master
M04747,P2325,1,0,2,5.67,308,10,250,Gold
M04747,P3714,3,0,1,4.32,321,25,280,Silver
M04747,P1269,3,1,3,3.73,370,9,308,Diamond
M04747,P2712,3,1,2,8.95,326,35,223,Gold
M04748,P7381,0,0,2,7.91,368,13,297,Silver
M04748,P4178,0,1,4,5.62,383,0,277,Bronze
M04748,P5561,0,0,2,4.51,341,32,305,Gold
M04748,P5145,3,0,3,6.91,377,40,336,Silver
M04748,P4900,2,1,1,7.0,324,18,287,Gold
M04748,P5546,0,1,2,6.64,313,19,244,Diamond
M04748,P1615,2,1,2,7.67,331,41,299,Bronze
M04748,P2160,0,0,4,4.88,388,34,279,Platinum
M04748,P2822,1,2,2,6.06,312,11,352,Diamond
M04748,P1363,1,0,2,4.71,433,25,209,Bronze
M04749,P9620,0,1,3,6.88,425,0,324,Gold
M04749,P2549,1,2,1,6.4,348,25,200,Gold
M04749,P9679,1,1,2,7.95,381,20,206,Bronze
M04749,P8874,3,0,1,7.15,360,20,274,Diamond
M04749,P8020,1,2,0,10.51,421,8,314,Gold
M04749,P3981,1,2,5,6.37,411,26,200,Bronze
M04749,P8543,1,1,1,5.11,364,19,263,Bronze
M04749,P4640,1,2,3,4.19,270,8,245,Gold
M04749,P6596,0,1,1,5.12,343,18,355,Platinum
M04749,P4764,1,2,3,3.83,311,9,321,Gold
M04750,P5493,0,0,6,3.25,304,27,280,Bronze
M04750,P4973,1,0,0,5.98,343,27,262,Bronze
M04750,P1957,1,4,1,9.13,376,19,227,Challenger
M04750,P1817,1,1,2,6.75,280,5,332,Gold
M04750,P6070,0,2,2,6.91,472,24,293,Gold
M04750,P3018,0,1,0,8.48,366,21,280,Gold
M04750,P6716,0,0,1,5.0,255,25,321,Silver
M04750,P7810,0,1,1,6.78,393,32,311,Silver
M04750,P1790,1,1,1,5.68,391,20,322,Bronze
M04750,P9885,0,0,2,9.48,404,12,299,Bronze
M04751,P9709,2,2,3,7.34,405,34,357,Gold
M04751,P8914,0,1,1,4.55,298,20,296,Silver
M04751,P7015,2,0,2,4.75,311,4,333,Gold
M04751,P2995,0,2,0,6.19,251,28,252,Platinum
M04751,P1828,0,0,4,5.09,366,25,311,Platinum
M04751,P6874,2,0,0,6.94,319,30,333,Diamond
M04751,P3576,2,0,1,8.74,346,30,268,Diamond
M04751,P1107,1,1,1,5.12,442,25,254,Platinum
M04751,P2426,0,1,7,5.08,466,23,311,Bronze
M04751,P2577,2,2,2,7.1,419,14,265,Gold
M04752,P7632,1,0,3,3.68,397,28,354,Platinum
M04752,P9030,0,0,2,4.49,364,21,240,Bronze
M04752,P2087,2,1,2,4.99,350,6,289,Gold
M04752,P5295,2,1,3,8.49,339,15,344,Silver
M04752,P6889,1,2,6,3.61,425,13,265,Platinum
M04752,P6311,1,0,0,5.41,408,12,254,Grandmaster
M04752,P5597,2,0,1,2.25,303,23,261,Gold
M04752,P8086,0,1,1,3.49,245,12,291,Gold
M04752,P2926,2,1,1,6.19,353,12,320,Gold
M04752,P6198,3,0,3,5.24,340,30,288,Platinum
M04753,P3785,1,1,2,2.58,250,19,344,Silver
M04753,P5582,1,1,1,2.57,368,30,269,Diamond
M04753,P1976,3,2,2,5.9,312,23,268,Iron
M04753,P5087,0,0,5,5.89,372,17,251,Bronze
M04753,P4646,3,3,2,4.23,287,28,302,Bronze
M04753,P1431,0,1,2,8.01,353,15,276,Diamond
M04753,P7118,0,1,1,6.28,434,8,271,Gold
M04753,P6540,1,0,1,4.96,350,8,252,Gold
M04753,P6886,3,2,1,11.2,405,4,273,Platinum
M04753,P7583,2,0,1,5.08,347,13,344,Platinum
M04754,P1978,3,0,2,2.48,338,24,382,Platinum
M04754,P9954,0,2,4,5.11,307,34,292,Platinum
M04754,P5987,3,2,4,6.48,298,29,231,Silver
M04754,P4177,0,1,5,5.86,339,28,302,Platinum
M04754,P2192,0,0,4,6.05,412,35,348,Silver
M04754,P8455,3,1,1,8.73,374,26,222,Master
M04754,P6558,3,0,5,8.29,361,0,288,Platinum
M04754,P6369,0,1,2,5.74,334,14,281,Platinum
M04754,P1104,3,0,3,6.98,330,10,342,Platinum
M04754,P5156,2,1,0,6.42,385,17,271,Gold
M04755,P3867,3,2,4,4.3,326,18,285,Silver
M04755,P9512,0,0,3,7.56,396,21,357,Diamond
M04755,P9611,1,1,0,4.63,344,16,244,Platinum
M04755,P9079,1,2,5,5.88,417,27,314,Bronze
M04755,P1452,1,2,2,7.37,354,14,244,Gold
M04755,P8246,2,0,3,6.09,443,28,270,Gold
M04755,P6488,0,0,4,0.38,389,26,361,Gold
M04755,P7166,1,0,2,6.88,310,12,281,Silver
M04755,P5468,2,0,1,4.71,341,0,308,Gold
M04755,P2715,2,1,1,6.23,320,20,286,Silver
M04756,P1324,2,0,2,4.81,339,13,340,Platinum
M04756,P3971,1,2,1,3.3,380,35,308,Gold
M04756,P6839,1,2,2,5.74,419,40,341,Iron
M04756,P9551,1,0,2,1.46,289,24,286,Silver
M04756,P1497,0,1,2,7.17,340,8,231,Platinum
M04756,P4969,2,2,5,6.86,289,11,280,Platinum
M04756,P6209,2,2,2,4.35,358,20,325,Gold
M04756,P6548,4,0,2,4.25,380,21,319,Iron
M04756,P1540,2,0,3,6.46,403,15,201,Iron
M04756,P7218,0,3,7,6.19,411,18,330,Platinum
M04757,P9767,0,0,0,3.68,305,17,282,Gold
M04757,P2638,0,0,2,5.06,297,6,300,Iron
M04757,P4014,0,2,2,5.09,362,20,305,Master
M04757,P8611,1,4,2,5.66,358,27,364,Gold
M04757,P1300,1,0,0,5.37,360,15,341,Iron
M04757,P6136,2,0,2,5.65,394,0,347,Gold
M04757,P2967,2,0,6,4.38,326,27,313,Platinum
M04757,P1988,0,1,1,4.59,320,16,302,Bronze
M04757,P9599,0,0,2,2.44,363,14,314,Gold
M04757,P1838,2,2,0,6.8,263,17,273,Platinum
M04758,P8965,2,0,1,10.42,326,11,325,Diamond
M04758,P2848,2,0,5,8.85,378,21,292,Silver
M04758,P5329,2,2,1,5.39,276,26,304,Silver
M04758,P4242,1,2,2,5.15,333,34,307,Gold
M04758,P6220,0,0,4,8.29,316,22,309,Gold
M04758,P3144,0,0,1,3.93,345,22,384,Gold
M04758,P7597,2,0,1,5.04,403,38,307,Gold
M04758,P8553,2,1,2,2.22,318,21,323,Gold
M04758,P8406,1,0,2,4.53,334,20,335,Silver
M04758,P1513,0,1,1,7.32,334,35,269,Gold
M04759,P6714,1,0,3,6.54,323,24,263,Iron
M04759,P6932,0,4,1,3.89,263,23,288,Bronze
M04759,P1334,2,0,2,8.16,398,22,271,Silver
M04759,P1771,1,0,6,7.23,322,30,236,Gold
M04759,P5572,1,2,0,4.95,316,14,271,Gold
M04759,P8048,0,1,2,7.67,299,18,280,Silver
M04759,P3355,2,2,3,5.67,322,27,371,Platinum
M04759,P7599,2,2,2,4.4,410,17,321,Gold
M04759,P7685,0,0,1,8.0,285,24,241,Gold
M04759,P9392,1,1,2,1.73,267,14,252,Gold
M04760,P2801,1,2,2,2.74,293,1,252,Gold
M04760,P9204,2,1,2,7.77,422,16,362,Diamond
M04760,P8467,1,0,1,3.9,305,26,329,Master
M04760,P8328,2,0,4,3.4,428,19,293,Gold
M04760,P3154,0,1,0,9.72,308,25,275,Gold
M04760,P8324,1,3,1,4.14,270,20,235,Bronze
M04760,P7631,0,0,1,2.62,304,26,251,Grandmaster
M04760,P8230,2,2,4,7.31,359,12,306,Bronze
M04760,P5016,2,1,3,2.6,407,21,316,Bronze
M04760,P6215,2,2,2,8.09,433,20,279,Iron
M04761,P1475,0,1,4,6.33,249,19,341,Gold
M04761,P7182,3,1,2,5.45,297,9,212,Gold
M04761,P6394,1,0,2,7.23,299,15,327,Silver
M04761,P1449,0,2,2,5.73,360,10,333,Iron
M04761,P1713,1,3,2,5.87,303,31,287,Gold
M04761,P9927,1,0,2,6.93,276,11,301,Gold
M04761,P5245,2,1,4,6.79,433,25,340,Master
M04761,P1881,1,3,1,6.21,430,26,354,Gold
M04761,P6554,2,1,1,7.36,456,7,296,Diamond
M04761,P5329,2,3,1,5.87,343,29,283,Iron
M04762,P7673,2,0,2,4.7,371,17,319,Gold
M04762,P6348,1,0,0,5.72,363,4,333,Gold
M04762,P6794,1,0,3,3.3,338,8,218,Gold
M04762,P4583,0,2,3,3.31,406,17,275,Bronze
M04762,P9018,1,1,3,7.82,260,23,306,Platinum
M04762,P1427,1,1,2,1.71,427,30,303,Silver
M04762,P4286,4,2,3,5.57,350,19,241,Platinum
M04762,P7353,1,0,0,5.54,382,16,299,Iron
M04762,P7666,6,0,2,6.24,368,10,291,Master
M04762,P6800,1,2,1,7.02,276,14,318,Silver
M04763,P5602,1,0,5,7.94,347,12,345,Gold
M04763,P7896,2,1,0,7.67,329,11,360,Silver
M04763,P1826,1,2,0,2.94,375,19,344,Silver
M04763,P7683,2,0,0,8.44,345,7,360,Gold
M04763,P5891,0,0,2,5.43,330,34,341,Diamond
M04763,P2132,1,2,0,4.94,340,36,240,Diamond
M04763,P7597,0,1,5,7.16,253,0,396,Platinum
M04763,P3570,1,0,1,6.71,323,17,344,Gold
M04763,P4064,1,4,3,5.97,293,28,352,Gold
M04763,P9736,3,0,1,5.91,296,22,261,Silver
M04764,P9867,1,1,1,7.3,443,21,271,Silver
M04764,P1706,4,1,0,5.58,279,19,381,Diamond
M04764,P5268,1,4,0,3.65,382,22,260,Platinum
M04764,P1155,1,1,4,6.11,396,19,275,Silver
M04764,P9644,0,4,2,5.86,340,22,373,Silver
M04764,P9985,2,1,0,0.94,426,28,298,Gold
M04764,P7133,4,0,1,9.82,343,15,290,Master
M04764,P6768,1,0,3,6.84,342,25,308,Iron
M04764,P6522,0,1,2,4.16,306,13,324,Platinum
M04764,P8970,1,1,1,5.18,334,26,298,Gold
M04765,P7011,1,2,2,8.71,359,26,278,Diamond
M04765,P6807,3,0,0,4.85,282,15,317,Gold
M04765,P9787,0,3,2,2.31,268,23,324,Platinum
M04765,P3023,1,3,0,4.6,355,9,328,Iron
M04765,P3739,2,0,5,7.61,347,22,321,Gold
M04765,P2205,1,2,4,8.57,299,17,360,Gold
M04765,P1518,2,0,2,4.99,367,28,306,Silver
M04765,P9427,0,1,2,5.53,380,32,240,Iron
M04765,P1940,1,0,3,8.11,402,15,278,Silver
M04765,P4469,1,1,0,5.43,316,23,265,Gold
M04766,P1022,1,1,1,5.35,453,12,318,Silver
M04766,P9277,1,3,2,7.58,376,28,350,Gold
M04766,P7533,0,2,2,7.17,301,19,335,Grandmaster
M04766,P4036,1,2,1,3.82,380,23,308,Platinum
M04766,P1772,2,2,2,3.54,336,20,288,Gold
M04766,P1422,2,1,4,9.27,349,17,284,Iron
M04766,P1753,0,1,4,6.54,403,20,342,Gold
M04766,P4464,0,2,2,6.8,310,3,299,Gold
M04766,P9022,0,1,2,4.51,297,13,349,Platinum
M04766,P1371,1,0,2,10.46,361,36,294,Platinum
M04767,P4531,2,1,2,8.01,335,9,365,Silver
M04767,P8988,1,0,1,6.25,287,29,305,Platinum
M04767,P1099,0,1,1,3.53,277,25,274,Gold
M04767,P9502,1,0,1,3.67,282,37,223,Bronze
M04767,P2897,1,2,2,5.02,358,27,385,Bronze
M04767,P9619,2,1,2,7.73,311,19,250,Gold
M04767,P1413,1,0,2,4.04,251,7,286,Diamond
M04767,P5652,0,1,2,6.1,304,33,277,Gold
M04767,P5650,0,0,0,7.14,332,12,343,Gold
M04767,P8241,1,1,1,9.0,365,18,335,Master
M04768,P6315,0,0,3,6.06,345,30,372,Gold
M04768,P4073,1,1,0,5.59,380,15,292,Bronze
M04768,P2908,1,0,3,5.42,346,8,270,Gold
M04768,P4703,1,0,3,8.43,393,16,240,Bronze
M04768,P7317,1,0,3,8.9,366,21,256,Iron
M04768,P3749,1,1,4,6.49,279,19,317,Platinum
M04768,P5516,1,0,1,7.48,413,16,254,Gold
M04768,P3311,1,3,1,6.67,400,22,289,Gold
M04768,P7500,3,1,3,4.56,317,34,259,Platinum
M04768,P1078,2,2,0,4.83,407,15,250,Platinum
M04769,P8638,1,1,1,9.42,351,18,285,Diamond
M04769,P1551,0,0,0,6.81,316,24,235,Platinum
M04769,P7596,1,0,1,8.85,302,3,304,Platinum
M04769,P7193,3,1,0,9.05,336,30,316,Silver
M04769,P3282,0,1,3,6.35,371,25,345,Grandmaster
M04769,P9343,1,3,3,0.0,313,30,290,Gold
M04769,P6118,0,1,1,5.65,331,10,334,Silver
M04769,P5540,0,0,4,9.58,345,14,294,Diamond
M04769,P5705,0,0,0,5.78,316,27,297,Diamond
M04769,P9466,2,1,3,5.04,352,12,265,Silver
M04770,P8163,2,2,1,4.65,316,31,387,Gold
M04770,P7680,0,0,3,7.37,412,11,230,Gold
M04770,P6640,2,1,3,3.28,378,20,275,Diamond
M04770,P7417,2,1,0,4.02,327,19,336,Gold
M04770,P2077,5,3,1,5.77,391,22,268,Gold
M04770,P4426,0,1,3,5.43,307,17,296,Gold
M04770,P7939,5,0,3,4.16,382,26,346,Silver
M04770,P3536,2,3,2,4.16,282,18,351,Diamond
M04770,P3466,2,3,1,9.29,274,8,303,Silver
M04770,P6401,1,3,2,8.34,365,3,303,Platinum
M04771,P4298,1,2,4,7.37,355,23,233,Platinum
M04771,P8706,0,1,2,5.09,346,24,338,Gold
M04771,P6906,1,1,1,6.72,360,17,364,Platinum
M04771,P9882,0,2,0,6.45,354,19,297,Gold
M04771,P5894,3,1,2,7.61,443,21,267,Gold
M04771,P2024,1,4,1,4.64,374,16,338,Gold
M04771,P1827,0,0,2,8.03,417,15,326,Bronze
M04771,P9426,2,0,2,4.55,307,29,382,Platinum
M04771,P6210,0,1,2,2.23,289,11,200,Iron
M04771,P6585,1,0,1,4.78,278,19,222,Platinum
M04772,P4305,3,1,1,7.18,347,13,274,Silver
M04772,P6503,0,0,2,6.86,358,25,287,Gold
M04772,P2596,3,1,2,6.94,351,22,294,Bronze
M04772,P5372,2,1,2,5.0,293,20,314,Gold
M04772,P9416,1,0,5,8.09,399,5,297,Grandmaster
M04772,P3481,0,0,3,5.49,412,14,300,Iron
M04772,P3866,1,0,3,2.8,361,33,310,Platinum
M04772,P7652,1,0,3,6.43,360,30,316,Gold
M04772,P5849,1,3,0,5.19,341,9,316,Gold
M04772,P6688,0,1,2,5.62,448,32,252,Platinum
M04773,P8409,3,0,0,1.25,322,41,313,Gold
M04773,P6745,1,2,3,5.06,323,29,324,Silver
M04773,P9265,2,0,2,7.68,371,21,270,Gold
M04773,P4749,3,1,4,7.09,403,16,295,Silver
M04773,P6443,0,1,1,2.69,321,36,331,Platinum
M04773,P6968,0,2,3,6.26,358,21,360,Diamond
M04773,P5228,1,0,0,6.36,330,18,263,Gold
M04773,P6481,1,2,2,2.02,288,15,323,Gold
M04773,P8217,1,0,0,7.01,266,21,337,Gold
M04773,P7834,1,0,1,7.49,361,27,292,Gold
M04774,P1193,1,2,2,5.93,268,9,291,Platinum
M04774,P3192,0,1,3,6.88,307,24,365,Gold
M04774,P2632,1,1,3,5.7,375,18,251,Gold
M04774,P7444,0,2,0,8.65,376,32,269,Gold
M04774,P3360,1,3,3,5.39,399,15,357,Platinum
M04774,P3024,1,2,3,5.95,288,13,262,Platinum
M04774,P1606,0,2,1,6.31,277,21,340,Platinum
M04774,P5726,2,1,2,3.41,256,5,401,Gold
M04774,P4263,1,2,3,3.06,317,30,235,Bronze
M04774,P7987,0,0,1,2.93,264,21,358,Bronze
M04775,P9515,1,0,2,3.8,353,16,351,Iron
M04775,P8752,2,0,2,6.37,365,11,266,Master
M04775,P7808,0,3,2,5.87,279,13,351,Silver
M04775,P1524,1,0,2,2.23,284,17,312,Gold
M04775,P5584,0,1,3,6.2,380,24,306,Diamond
M04775,P4369,3,0,1,10.61,392,22,319,Gold
M04775,P2770,1,2,4,7.0,280,19,364,Bronze
M04775,P9480,1,0,1,3.6,327,28,274,Platinum
M04775,P8093,1,0,2,5.97,355,15,287,Silver
M04775,P1234,0,1,1,3.97,346,21,353,Diamond
M04776,P8526,0,1,0,5.31,438,6,266,Bronze
